region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
East Asia & Pacific,1991.0,96.04305000000001,98.1593225,41.48947058823529,77.28333333333333,940997.5,160063.5,,,,,,,60.5,66.0861587524414,63.2000007629395,32.9000015258789,45.727481842041,39.0999984741211,,,,40.9000015258789,53.3136901855469,46.9000015258789,3.179764705882353,69.66782352941176,64.41111764705883,158.63964705882353,232.7264705882353,85.05952072143558,85.92993354797365,57.00022051884577,,,0.795585,0.889685,54.61564493179323,86.81302,56.56063013076782,87.75293500000001,37.6881364186605,42.393853505452505,47.089084615384614,46.97064363636364,45.3089988231659,39.084914166666664,73.79042510588235,63.16780897647059,,,1990.0,-0.9399149999999992
East Asia & Pacific,1992.0,88.52483,91.28290833333334,40.83511764705882,74.7,737316.3333333334,248770.33333333334,,,,,,,,,,,,,,,,,,,3.1021176470588236,69.93164705882353,64.6175294117647,155.99276470588234,231.41299999999998,81.80078506469722,83.71780522664388,58.48754119873047,72.4759,82.66465,8.205515,8.9459375,49.04799365997315,62.0172,52.15087203979492,63.49498666666667,31.94916429519656,31.79339408874514,47.42409615384615,45.95779909090909,43.31875705718994,38.786328181818185,74.20499594117646,63.55109217647059,,,1990.0,-1.4777866666666697
East Asia & Pacific,1993.0,84.7595775,88.88424499999999,39.63158823529412,83.32499999999999,1280620.5,600297.0,,,,,,,,,,,,,,,,,,,3.0128823529411766,70.18211764705882,64.88923529411764,153.8985882352941,228.628,75.09351348876955,77.5175609588623,57.33426818847655,75.87256,84.32182,12.99184,14.311345,57.86978738958182,50.401545000000006,59.417906154285795,51.31299,24.125977694988258,26.153821587562547,47.563902500000005,46.81270333333333,46.21129671732584,36.932965,74.52906974117647,63.94069472941177,,,1990.0,-0.9114449999999996
East Asia & Pacific,1994.0,90.43165857142857,92.72412999999999,38.42805882352941,85.98333333333333,858634.2857142857,496382.5714285714,,,,,,,,,,,,,,,,,,,2.9367647058823527,70.44694117647059,65.12882352941176,151.59300000000002,225.87288235294116,80.29992294311519,76.78737767537433,58.01312842735877,83.448065,84.25815,24.74159,27.3436,61.768498229980445,65.73489000000001,62.62898607254027,65.38300666666667,28.094024216135356,30.83753863970439,46.67986083333333,47.163073636363634,47.39850150214303,41.64202090909091,74.85314354117648,64.33029728235294,,,1990.0,0.3518833333333357
East Asia & Pacific,1995.0,92.14400666666666,92.834655,37.224529411764706,79.42222222222222,1160686.0,811671.1666666666,,,,,,,57.9070644378662,72.4327163696289,65.0058193206787,9.607710123062155,19.043169498443604,14.209275484085085,,,,32.0545053482056,46.0552911758423,38.887774467468304,2.8575882352941178,70.62617647058823,65.30541176470588,149.87470588235294,223.9314705882353,81.01333389282226,81.71138381958008,61.1118885920598,91.88944000000001,92.06193999999999,12.695460000000002,13.307016666666668,67.99376604292134,71.373765,68.93180264366994,67.8817025,24.6689316795932,25.701681534449246,47.20446333333334,47.38003,47.75407960679798,41.71275111111111,75.17721734117647,64.71989983529411,,,1990.0,3.4920624999999994
East Asia & Pacific,1996.0,88.17247285714286,89.83833142857144,36.021,89.95,1145540.2857142857,926238.4285714285,,,,,,,43.818565368652344,50.95270538330075,47.421684265136705,6.214020013809205,9.189499855041515,7.71129512786865,6.90427017211914,10.2421398162842,8.57577037811279,25.33511543273925,30.56975364685055,27.9753351211548,2.785235294117647,70.90670588235294,65.59241176470587,147.53841176470587,221.3609411764706,77.8103567759196,76.49469757080078,62.747763442993175,80.59402666666666,82.84912,6.4147680000000005,7.096728000000001,79.61219542367103,87.140005,79.90004376002715,82.2736675,27.96848211685817,28.016421238581323,48.26668875,47.75172142857143,45.585542043050104,47.173362857142855,75.50129114117647,65.1095023882353,,,1990.0,4.8663375
East Asia & Pacific,1997.0,85.45054428571429,88.65462857142857,34.817470588235295,83.1625,1261138.4285714286,1087800.2857142857,,,,,,,,,,,,,,,,,,,2.7153529411764707,71.20988235294118,65.89764705882352,145.4929411764706,218.87629411764706,70.44743982950847,70.29542605082193,62.02901628282336,82.66684000000001,84.51648499999999,8.047851428571429,8.637794285714286,83.81380953107566,67.58435,81.66876247950962,64.4841175,32.91172013282776,35.884735488891614,46.56935714285714,48.67818142857143,51.71254653930664,47.962221666666665,75.82536494117646,65.49910494117647,,,1990.0,3.100232499999998
East Asia & Pacific,1998.0,87.89464142857142,90.68093571428572,34.28641176470588,79.425,140765.0,99045.28571428571,,,,,,,,,,,,,,,,,,,2.6399411764705882,71.50558823529411,66.20988235294118,142.687,216.0900588235294,79.0401257106236,75.9384296962193,66.05333571000534,89.33283,92.798655,7.883399999999999,8.871513333333333,63.195448875427246,53.882110000000004,62.161907386779816,51.846201666666666,18.639654591679573,20.54291611909866,47.49340090909091,46.967921000000004,48.745101451873786,39.06004375,76.25480145882354,66.0028364235294,100.0,100.0,1990.0,2.0359083333333325
East Asia & Pacific,1999.0,88.44047142857143,90.38040285714285,33.75535294117647,90.36666666666667,143534.0,135408.42857142858,,,,,,,,,,,,,,,,,,,2.5848235294117647,71.72917647058823,66.499,140.0729411764706,213.48335294117646,85.04886082240513,82.8833590916225,67.35345042835583,89.74623000000001,89.42934333333334,6.572035555555555,7.388221111111111,64.39176197052,53.9265075,62.77635078430181,51.81225375,22.56223980585734,24.60870183838739,47.774769166666665,47.931885,52.728863822089316,42.855560000000004,76.6842379764706,66.50656790588235,83.949951171875,80.28233261108399,1990.0,2.1142537499999996
East Asia & Pacific,2000.0,90.29066857142857,92.3678,33.224294117647055,78.45,72908.375,58139.25,,,,,,,58.55299835205078,68.05134658813476,63.29197540283202,15.3910320997238,15.445982456207272,15.440450310707112,11.56519222259521,15.127092242240902,13.305247545242308,45.06833267211915,49.5985107421875,47.30060482025145,2.5475882352941177,72.112,66.84182352941176,137.39423529411766,210.17076470588236,80.533386654324,78.76788881089955,63.26621627807618,87.16830875,90.03628125,3.97965,4.5090900000000005,64.1426641676161,54.99485428571428,62.78874418470595,53.1239,23.071712508797653,26.03014922142029,47.668192222222224,47.76720111111111,50.80869998931886,42.59506857142857,77.11367449411765,67.0102993882353,82.57495975494385,76.68666267395018,2000.0,1.870954285714285
East Asia & Pacific,2001.0,91.29668857142858,92.13129571428571,32.69323529411764,80.32000000000001,187474.375,177016.375,,,,,,,,,,32.7274894714355,37.3602104187012,34.9422798156738,25.2620906829834,23.9990100860596,24.658239364624,71.27294921875,71.0977783203125,71.189208984375,2.4783529411764706,72.41735294117647,67.17817647058824,134.5770588235294,207.0791176470588,81.29188961452907,78.15370305379231,64.35662460327147,88.14352555555556,90.33017555555556,4.865356,5.575929,60.99252969568426,55.716164444444445,60.69811370156027,53.88885555555555,25.318987078136868,27.35366225242616,47.99516,47.627430000000004,54.020983854929604,42.886695,77.54311101176471,67.51403087058824,85.79904098510742,81.7409736633301,2000.0,1.8273088888888873
East Asia & Pacific,2002.0,89.73684666666666,90.45533999999999,32.162176470588236,93.55555555555556,224903.57142857142,234244.85714285713,,,,,,,,,,,,,,,,,,,2.424588235294118,72.71905882352941,67.49194117647059,132.08876470588234,204.33511764705884,82.50681304931642,81.19744338989258,65.88191413879396,86.41647285714285,89.48081571428573,4.142838888888889,4.888631111111112,69.13051275773483,57.447916666666664,67.23264867609197,55.55175333333333,26.836359898249324,27.95266013675262,48.516510000000004,48.25606181818182,53.925733219493516,42.39978,77.97254752941177,68.01776235294118,87.71541137695313,85.1388854980469,2000.0,1.8961633333333328
East Asia & Pacific,2003.0,91.43356,91.70914875,32.0512705882353,89.94166666666666,189019.88888888888,183628.55555555556,,,,,,,,,,,,,,,,,,,2.3848823529411765,73.09188235294117,67.80082352941177,129.36617647058824,201.78411764705882,80.51482248306274,79.18656206130983,67.2042424128606,88.39953750000001,91.02246,4.005295555555556,4.716182222222222,71.67470533197574,60.266510000000004,70.13294393366034,58.43907777777778,28.23283350467683,28.784599781036356,48.130449166666665,48.15110272727273,54.81993345780805,42.1628775,78.42010737647058,68.4977118,87.2654666900635,84.7382755279541,2000.0,1.8274322222222226
East Asia & Pacific,2004.0,91.27346142857142,91.74604142857143,31.940364705882356,82.87272727272727,229376.375,224631.25,,,,,,,61.25432205200196,63.12896092732746,62.1866340637207,26.029786427815765,23.0295867919922,24.541583697001133,22.9929246902466,20.8029747009277,21.9081845283508,44.15618069966633,47.790505727132164,45.95427004496256,2.3569411764705883,73.434,68.15358823529412,126.65141176470588,198.72770588235295,79.57232030232748,78.26585578918458,68.80009142557779,88.215795,90.267335,4.3677487500000005,5.280151249999999,74.37964283336295,62.968407777777784,72.58819372003732,60.75560333333333,28.465032005310043,28.985862612724276,48.76493333333334,48.54853181818182,59.05121188693574,40.58563375,78.86766722352941,68.97766124705882,88.24904251098636,86.02678489685057,2000.0,2.212804444444446
East Asia & Pacific,2005.0,90.30229666666666,91.09268833333333,31.829458823529414,84.59,328122.8333333333,302334.5,,,,,,,68.46859455108643,76.01309204101562,72.15009117126462,25.133511900901773,29.652083992958044,27.29111540317536,28.034723281860334,33.83748563130697,30.8024298350016,51.150180339813225,59.7251863479614,55.31834602355958,2.3265882352941176,73.7625294117647,68.48952941176469,123.75570588235296,196.36464705882352,82.13153839111328,79.7052396138509,70.62811730124734,90.39814833333332,92.56518833333332,5.1309314285714285,6.322374285714285,78.37365002102318,64.79621999999999,75.68603769938149,61.94447,29.414790225029,30.27258257865904,48.807037272727264,49.310205555555555,61.38045835494994,43.901871666666665,79.31522707058824,69.45761069411765,93.28736623128258,91.00767517089848,2000.0,2.851750000000002
East Asia & Pacific,2006.0,92.042995,92.8967725,31.718552941176473,82.29166666666667,258059.375,232944.875,,,,17.0831699371338,22.2747192382813,19.5964508056641,56.11904191970827,62.57833671569825,59.664992332458525,26.32897624969483,27.727104473114032,26.945147895812987,23.128741645812987,22.35754003524781,22.700391960144053,47.046065521240216,51.58525848388674,49.4424518585205,2.320529411764706,74.09841176470589,68.80529411764707,121.1610588235294,193.37358823529414,82.08313751220703,79.8226146697998,69.30316416422527,88.34987714285714,91.29512571428572,3.976308888888889,5.008537777777778,75.34821351369226,65.16524899999999,73.550451596578,62.150155,30.768477392196665,32.02233109474179,49.04186307692308,48.798249999999996,56.6103852589925,42.27912111111111,79.76278691764706,69.93756014117648,95.96338958740236,93.85305938720704,2000.0,3.0150939999999995
East Asia & Pacific,2007.0,93.11648142857143,94.54633142857142,31.60764705882353,92.03333333333333,204623.5,201001.875,,,,17.8267707824707,22.5379600524902,20.0931301116943,53.14233932495118,59.445040130615254,56.126152229309085,19.08794175386429,20.735071802139295,19.874502348899835,15.942470097541815,17.51549000740051,16.697113871574402,37.269305658340464,42.766990280151354,39.919518089294414,2.3237058823529413,74.414,69.12023529411765,118.47829411764707,191.06182352941175,77.33797683715821,72.92192840576172,70.34443517831656,93.2705925,92.84460125,3.5352833333333336,4.401292222222222,75.31165487116036,63.921882222222216,74.05934039029206,61.196526666666664,31.096847867965703,31.559654521942143,49.27044357142857,48.59167166666666,56.36356019973755,42.113865555555556,80.21034676470587,70.41750958823529,96.85767517089843,94.6128143310547,2000.0,2.725355555555556
East Asia & Pacific,2008.0,92.14542428571428,93.54183857142857,31.599705882352943,92.836,244458.42857142858,231974.42857142858,,,,19.4811401367188,24.2825603485107,21.8030605316162,55.314616203308105,61.19814872741698,58.10041961669922,23.410179793834676,23.877868461608887,23.600717711448663,24.762616932392113,24.40602982044221,24.561329841613762,37.9461086988449,43.458420515060425,40.617680072784424,2.306058823529412,74.73205882352941,69.4090588235294,116.30717647058823,188.38923529411767,86.34879629952569,85.79398127964565,68.53044157761795,94.6177825,94.4960125,3.196452,3.9896589999999996,78.57719841003419,64.14554285714287,77.23468093872074,62.21811714285714,34.58107109069824,34.584277534484855,49.28355307692308,48.49725181818182,61.12815602620444,42.01593444444445,80.58890138823529,70.81960332941176,97.89622497558594,97.30054255894252,2000.0,1.927425714285718
East Asia & Pacific,2009.0,94.00139714285714,94.33601142857142,31.59176470588235,99.14444444444445,177168.125,167159.75,,,,20.3079700469971,24.9710998535156,22.5401191711426,57.79794311523439,66.83477592468263,62.09140532357354,19.58613451038088,22.4679502419063,20.93217825889587,21.47686014175416,24.331027698516866,22.805368518829347,40.54559097971236,48.16951928819929,44.18232270649501,2.28,75.07670588235294,69.73458823529413,114.17182352941175,186.11364705882355,87.06287384033203,85.51440048217772,72.77993075052898,85.76797666666666,87.97218,2.982919,3.823742,83.13021052967414,68.59027375,80.47570003162731,65.240705,36.39210700988769,36.02157621383673,49.48808933333333,49.2303075,61.254060533311645,42.900392,80.96745601176471,71.22169707058823,97.7472483317057,96.72306442260744,2000.0,3.3495687499999995
East Asia & Pacific,2010.0,93.523664,94.751654,31.583823529411763,87.73333333333333,156031.8,167369.0,0.2332650050520895,0.621160015463829,0.4214500039815905,16.7965136766434,20.62747462590534,18.620628039042156,69.49328565597536,74.57781982421875,71.99791049957275,31.360668420791637,32.21958589553834,31.7546536922455,26.43129287447248,28.463378361293255,27.395938464573444,55.735383775499116,58.88428412543404,57.27910444471573,2.266705882352941,75.34235294117647,69.982,111.85482352941177,183.54223529411763,82.5640058517456,81.64361953735352,69.4497403231534,89.3201525,90.34211,3.4136342857142856,4.217505714285714,81.59888585408531,67.17037833333333,79.84747229682078,65.5364,37.967530250549316,36.92748775482179,49.45489166666667,49.085794444444446,60.695008277893066,44.71356,81.34601063529412,71.6237908117647,96.7001159667969,97.86682434082033,2010.0,1.6339783333333326
East Asia & Pacific,2011.0,96.56780666666667,96.0206,31.575882352941175,92.9,62649.0,205022.25,,,,22.7225704193115,26.5061206817627,24.5494003295898,68.92059580485027,74.40263239542644,71.59657796223956,35.0869073867798,37.47010779380799,36.21007513999939,31.278087615966797,29.11797881126404,30.21181273460389,57.09924936294558,62.29016304016115,59.6324863433838,2.251294117647059,75.59558823529412,70.26158823529413,110.12317647058823,181.33123529411765,87.37707824707033,85.3100395202637,67.6620601307262,90.032546,89.637834,3.0459357142857146,3.6258271428571427,86.15935570853097,76.10411,83.66222981044223,73.29170333333333,36.82961567965421,35.63776900551532,49.28432818181818,48.81772,55.355766296386726,42.147732500000004,81.72456525882353,72.02588455294118,96.82742309570312,98.32059631347656,2010.0,2.8124066666666656
East Asia & Pacific,2012.0,96.92293833333333,97.16415833333333,31.567941176470587,90.83333333333333,96320.5,125454.33333333333,,,,23.4640102386475,28.0994396209717,25.6777305603027,84.18196868896484,87.8044204711914,85.92002487182614,45.897743225097635,49.08096059163413,47.39291000366213,40.32345708211263,37.38478660583497,38.86453119913737,68.91732279459637,73.21176147460939,70.9938252766927,2.247176470588235,75.88682352941177,70.56023529411765,107.5085294117647,178.45523529411764,91.17871856689457,91.10827445983887,67.82700278542258,89.239005,91.63595833333333,2.5643357142857144,3.1932785714285714,80.32330131530755,76.60664833333333,79.26042842864986,73.80816333333333,42.19377401140001,38.980014589097735,48.97148083333334,48.09617777777778,55.10028123855589,39.94432111111111,82.10311988235294,72.42797829411765,98.83440653483073,98.77862167358398,2010.0,2.7984849999999994
East Asia & Pacific,2013.0,95.78366,96.080656,31.31535294117647,95.26,147679.16666666666,175516.0,0.809949994087219,1.16462004184723,0.985780000686646,21.878242492675774,20.232247591018673,21.05064010620115,68.94173526763917,71.53100967407227,70.17253494262692,41.95318730672201,41.12566693623857,41.4978739420573,31.2353825569153,29.787365436553948,30.495987415313724,56.10191297531128,58.264133453369126,57.1416311264038,2.2131176470588234,76.15535294117647,70.85164705882353,105.85388235294118,176.40711764705884,93.27237129211427,92.33480453491211,67.82703638076782,91.64329,90.31139166666667,1.9103250000000003,2.4554762500000002,86.59258270263676,78.395584,84.91836166381832,78.064468,49.685537719726575,43.33490104675293,49.427507272727276,48.68693375,55.50434799194336,44.207995555555556,82.41426724705882,72.7848043882353,98.55374336242677,98.87748336791992,2010.0,0.33111599999999725
East Asia & Pacific,2014.0,95.78071571428572,96.67436,31.062764705882355,97.607,156302.75,155754.75,0.3623699896658463,0.8685500075419723,0.605799995362759,21.82366490364077,21.59824728965761,21.700412392616286,54.420652270317085,60.81320095062255,57.378015041351304,28.511480569839495,32.03918781280519,30.11435432434083,24.348667573928825,24.757640075683593,24.46296033859253,47.51088275909424,53.44828853607178,50.28779106140136,2.196235294117647,76.41935294117647,71.10794117647059,107.42425,180.375875,94.08974761962892,92.42987213134765,72.58327033303001,91.13421999999998,91.99165333333333,2.6494155555555556,3.299097777777778,89.07893133163446,75.11162125,86.33007192611694,72.21039625,52.070064544677734,44.88955707550051,49.59964692307692,49.123498,63.526539325714126,45.17631125,82.7254146117647,73.14163048235295,99.44935226440428,99.53967793782552,2010.0,2.901225000000002
East Asia & Pacific,2015.0,96.95418285714287,96.82665142857142,30.810176470588235,99.3375,32180.285714285714,44734.71428571428,0.4115840081125498,0.8063759990036476,0.6030920125544067,23.590035629272478,24.910083961486816,24.233798027038564,60.037367153167715,67.9867099761963,63.78116855621338,30.749178171157823,35.20819997787476,32.82711815834045,27.267981608708695,29.21703640619913,28.149021148681644,52.105526606241874,59.60488239924114,55.670602162679046,2.188941176470588,76.64782352941177,71.35476470588235,105.62575,178.3664375,91.66807810465497,88.97652053833008,73.36314010620116,94.39921875,94.2412675,1.2053572727272728,1.8205218181818181,101.13247156143191,81.04970571428571,102.57717132568372,79.21038285714285,59.219011974334684,50.335089397430394,49.44041,48.403676000000004,62.54214041573662,43.99598333333333,83.03656197647058,73.49845657647059,99.61351140340169,99.61194101969402,2010.0,1.8393228571428568
East Asia & Pacific,2016.0,91.64730714285714,93.10989571428571,30.55758823529412,94.16666666666667,222236.42857142858,142315.14285714287,0.4835900003090501,0.6832399964332565,0.5815925020724548,21.088510036468506,19.612038294474278,20.360671838124592,70.61188507080078,74.67978795369466,72.60354296366374,34.26043033599855,36.14932155609132,35.12864398956298,28.206708113352445,26.75149806340535,27.475735187530518,55.1699546178182,58.89456685384113,56.97978846232096,2.1565882352941177,76.85394117647058,71.57994117647058,103.8599375,176.171375,94.05626144409179,92.47815246582032,72.16549464634487,94.17668555555555,95.08959222222222,1.8595966666666666,2.5047375,92.58928541703648,76.24420875,94.02153223211107,75.607195,66.7511000199751,55.33352643793278,49.1866975,48.183536153846156,59.22014236450197,41.096423333333334,83.34770934117647,73.85528267058824,99.47562313079834,99.49862003326417,2010.0,0.6370137500000017
East Asia & Pacific,2017.0,94.106105,94.97180166666668,30.305000000000003,91.79375,224317.66666666666,131934.66666666666,0.36178000022967655,0.5232766605913638,0.4416700117290031,21.611640453338634,20.04871547222137,20.822302103042595,79.90139389038087,80.02375793457033,79.93274784088138,41.771649678548194,39.5942891438802,40.65681584676107,31.355353037516277,30.755865891774494,31.03380298614503,63.660176595052064,65.2530186971029,64.40572611490883,2.127294117647059,77.05623529411764,71.79223529411765,101.9764375,174.01225,95.42076546805245,92.9110314505441,74.18276468912761,94.00411749999999,92.88645,1.197875,2.026944,97.95118408203123,83.85027857142857,98.0513816833496,82.2077742857143,62.5946311950684,52.55524106459188,49.74518857142857,48.78780916666667,65.10905040394177,41.362747500000005,83.65885670588236,74.21210876470589,99.1112340291341,99.19203821818034,2010.0,1.6425042857142844
East Asia & Pacific,2018.0,91.09876000000001,93.20364333333333,30.086494117647057,89.74,211582.7142857143,123073.71428571429,0.40058666405578497,0.45876001815001005,0.42927335326870136,22.485407114028952,21.333407878875725,21.91453790664674,65.53325748443602,70.62411403656004,68.0034599304199,38.14928976694744,37.969466209411635,38.01914278666179,30.364924669265754,29.2934777736664,29.821334838867188,52.77129745483398,57.214668273925795,54.939209938049295,2.099764705882353,77.24435294117647,71.98994117647058,101.646125,173.09625,84.2735176086426,78.6599197387695,74.87224896748862,,,1.527542857142857,2.4782442857142857,96.71864929199212,70.32689,95.36696929931642,67.2438725,61.43298660625108,51.61795832894063,50.098214999999996,49.04497666666666,66.8832260131836,38.57190428571429,83.88429102352941,74.47638615294119,97.75669002532959,94.29764556884764,2010.0,3.083017500000002
East Asia & Pacific,2019.0,,,29.86798823529412,94.7,63934.5,63517.0,,,,,,,,,,,,,,,,,,,2.0726470588235295,77.43958823529411,72.18205882352942,104.12186666666666,177.94826666666668,,,66.64946310860772,,,,,87.9716924031577,,88.4865697224934,,34.443120718002326,28.816339492797848,,,60.95375061035155,,84.10972534117647,74.74066354117647,98.58379821777343,98.58502349853515,2010.0,
East Asia & Pacific,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,
Europe & Central Asia,1960.0,,,43.44948108108108,,,,,,,,,,,,,,,,,,,,,,3.564583333333333,68.40936111111111,63.16547222222222,137.27183333333335,222.27452777777776,,,,,,,,,,,,,,,,,,73.58432211351351,61.951302578378375,,,1960.0,
Europe & Central Asia,1961.0,,,43.889362162162165,,,,,,,,,,,,,,,,,,,,,,3.5249729729729733,68.87888888888888,63.53586111111112,133.4106388888889,219.34791666666666,,,,,,,,,,,,,,,,,,74.21103966486486,62.43289124864865,,,1960.0,
Europe & Central Asia,1962.0,,,44.32924324324324,,,,,,,,,,,,,,,,,,,,,,3.5406666666666666,68.99572222222223,63.60038888888889,131.60319444444445,219.3696388888889,,,,,,,,,,,,,,,,,,74.83775721621622,62.914479918918914,,,1960.0,
Europe & Central Asia,1963.0,,,44.43055675675676,,,,,,,,,,,,,,,,,,,,,,3.5485277777777777,69.3415,63.85972222222222,129.1363888888889,218.05861111111113,,,,,,,,,,,,,,,,,,75.22625890810811,63.196515432432435,,,1960.0,
Europe & Central Asia,1964.0,,,44.53187027027027,,,,,,,,,,,,,,,,,,,,,,3.535416666666667,69.80788888888888,64.24791666666667,126.1847222222222,214.197,,,,,,,,,,,,,,,,,,75.6147606,63.47855094594595,,,1960.0,
Europe & Central Asia,1965.0,,,44.633183783783785,,,,,,,,,,,,,,,,,,,,,,3.4651666666666667,70.02744444444444,64.42486111111111,124.56844444444444,213.56472222222223,,,,,,,,,,,,,,,,,,76.0032622918919,63.76058645945947,,,1960.0,
Europe & Central Asia,1966.0,,,44.734497297297295,,,,,,,,,,,,,,,,,,,,,,3.401638888888889,70.33016666666667,64.64858333333333,122.93552777777778,211.55469444444444,,,,,,,,,,,,,,,,,,76.39176398378379,64.04262197297298,,,1960.0,
Europe & Central Asia,1967.0,,,44.83581081081081,,,,,,,,,,,,,,,,,,,,,,3.3758611111111114,70.58230555555556,64.79511111111111,119.98088888888888,210.16233333333332,,,,,,,,,,,,,,,,,,76.78026567567568,64.32465748648649,,,1960.0,
Europe & Central Asia,1968.0,,,44.27547567567568,,,,,,,,,,,,,,,,,,,,,,3.2995,70.77747222222223,64.95302777777778,119.76116666666667,209.5213888888889,,,,,,,,,,,,,,,,,,77.13458235135136,64.59710003243244,,,1960.0,
Europe & Central Asia,1969.0,,,43.71514054054054,,,,,,,,,,,,,,,,,,,,,,3.2287222222222223,70.92277777777777,64.98708333333333,119.96708333333332,211.31175,,,,,,,,,,,,,,,,,,77.48889902702703,64.86954257837837,,,1960.0,
Europe & Central Asia,1970.0,,,43.154805405405405,,,,,,,0.946389973163605,2.5422101020813,1.64108002185822,40.63733897890364,45.70156574249268,43.007119042532786,3.6816199251583632,6.976217201777871,5.242742827960423,1.5817599594593026,3.931915044784545,2.6618350148201,16.793869892756145,23.675836563110355,20.107434908548992,3.1480555555555556,71.29708333333333,65.24836111111111,116.20177777777778,209.10005555555554,,,,,,,,,,,,,,,,,,77.84321570270271,65.14198512432432,,,1970.0,
Europe & Central Asia,1971.0,95.78035999999999,94.63154833333333,42.59447027027027,,43608.166666666664,59375.166666666664,,,,,,,32.686786651611335,37.5617059071859,35.058073043823235,3.513386011123656,6.569665861129762,4.981861972808838,6.59897994995117,9.32452964782715,7.9289698600769,19.62362480163575,36.5848798751831,27.310825347900348,3.0808108108108105,71.48644444444444,65.35341666666666,115.89688888888888,208.88694444444445,89.83163997105191,86.93751961844309,59.711095289750546,65.7363125,64.58434,3.71878125,4.8702950000000005,70.00607525674921,58.02500200000001,75.45087051391603,61.551134000000005,9.688305207661223,16.271688506716778,48.5215635,46.11390210526316,36.59669852256775,39.467288,78.19753237837837,65.41442767027027,,,1970.0,-3.5261319999999996
Europe & Central Asia,1972.0,95.69711333333333,94.52950333333332,42.03413513513513,,45206.166666666664,61605.833333333336,,,,,,,,,,,,,,,,,,,3.030222222222222,71.83819444444445,65.72483333333334,113.77074999999999,206.28955555555555,90.64509709676109,88.51204427083336,58.18331813812255,68.106555,67.184995,6.10270625,7.52432,70.33985741933186,59.616114,74.52592383490668,63.522048,10.493646127837053,17.040476844424287,49.1061715,46.531285,36.5940065383911,39.22876117647059,78.55184905405406,65.68687021621622,,,1970.0,-3.9059340000000007
